ERR1912976.815984__1.815984	820__A0A173XIP7__B5G17_16050
ERR1912976.816107__1.816107	329854__B3CFY5__DXD57_10960
ERR1912976.816203__1.816203	2173__A0A1D2WW26__METSMIALI_01077
ERR1912976.816222__1.816222	1160721__R6UA13__BHW50_07285
ERR1912976.816248__1.816248	418240__A0A174B589__ERS852523_01681
ERR1912976.816280__1.816280	329854__R5MCA8__DXD57_18415
ERR1912976.816424__1.816424	28116__A0A1Y4VU28__SAMN05444282_1227
ERR1912976.816740__1.816740	165179__A0A3E5ED28__PREVCOP_06655
ERR1912976.816793__1.816793	40519__U2MCQ8__RUMCAL_00556
ERR1912976.816800__1.816800	821__A0A0P0LKG6__HMPREF1058_02188
ERR1912976.816807__1.816807	165179__D1PDF6__DXB80_12430
ERR1912976.816884__1.816884	357276__A0A076IS46__BACDOR_03265
ERR1912976.816980__1.816980	1263000__R5EGE6__BN466_00911
ERR1912976.817010__1.817010	1105031__J1H3W2__HMPREF1141_2783
ERR1912976.817013__1.817013	821__A0A395UNT8__DXD64_15275
ERR1912976.817033__1.817033	1150298__A0A174SLE6__mlc_1
ERR1912976.817301__1.817301	28116__C3QVY2__SAMN05444282_12234
ERR1912976.817412__1.817412	487174__K0WXG8__DIT83_09300
ERR1912976.817386__1.817386	821__A0A396F9T7__M097_3427
ERR1912976.817392__1.817392	39488__A0A173TAA3__EUBHAL_03220
ERR1912976.817579__1.817579	28117__B0MSS1__ALIPUT_00273
ERR1912976.817780__1.817780	328814__GCA_004558275.1_00007
ERR1912976.817821__1.817821	39485__A0A174Z8V5__fliU_2
ERR1912976.817825__1.817825	1263076__GCA_000437615.1_00110
ERR1912976.817844__1.817844	329854__R5M7D4__DXD27_21610
ERR1912976.817854__1.817854	821__A0A396F1N0__M099_1553
ERR1912976.818017__1.818017	165179__D1PGU8__PREVCOP_06463
ERR1912976.818049__1.818049	745368__A0A1T4Y963__SAMN02745178_02859
ERR1912976.818275__1.818275	821__U6RDC2__DXD46_15675
ERR1912976.818306__1.818306	301301__A0A395V714__evgS
ERR1912976.818387__1.818387	329854__B3CDQ4__BACINT_02322
ERR1912976.818498__1.818498	28116__A7LSB9__DXF98_11950
ERR1912976.818623__1.818623	33038__A0A2N5PGR1__ERS852409_01332
ERR1912976.818717__1.818717	487174__K0XG81__HMPREF9448_02274
ERR1912976.818816__1.818816	487174__R5EV44__HMPREF9448_01630
ERR1912976.818818__1.818818	165179__A0A3E5A5E5__DXC61_13965
ERR1912976.819012__1.819012	821__C6Z451__BHV80_04265
ERR1912976.819053__1.819053	329854__A0A3E4KRK8__DXK01_03500
ERR1912976.819441__1.819441	853__A0A173T6P2__DWZ46_14595
ERR1912976.819691__1.819691	33038__A0A3E4VC53__CDL19_02095
ERR1912976.819701__1.819701	1263000__R5EAZ0__BN466_00537
ERR1912976.819790__1.819790	487174__K0X1H0__DDY40_11080
ERR1912976.819791__1.819791	28116__F7M1Q5__CUY_1584
ERR1912976.819808__1.819808	501571__R8VWS0__B5F17_04865
ERR1912976.820505__1.820505	39492__B0MP07__ERS852540_02083
ERR1912976.820650__1.820650	1263076__GCA_000437615.1_00061
ERR1912976.820731__1.820731	1262743__R5C054__BN727_01980
ERR1912976.820746__1.820746	33038__A0A2N5PDE5__CDL20_07915
ERR1912976.820879__1.820879	820__A0A3E5BMG9__DXD40_05130
ERR1912976.820885__1.820885	817__A0A1C0WFC5__M112_2994
ERR1912976.821000__1.821000	39492__D4JU67__EUBSIR_00791
ERR1912976.821308__1.821308	39485__C4Z1S0__ERS852492_00886
ERR1912976.821359__1.821359	821__A0A396F9T7__M097_3427
ERR1912976.821598__1.821598	33038__A0A396G855__CDL23_11555
ERR1912976.821574__1.821574	39485__A0A175A2T1__EUBELI_02034
ERR1912976.821938__1.821938	165179__A0A174UTZ7__DXC61_06705
ERR1912976.822023__1.822023	820__A0A3E4WA06__ERS852554_03404
ERR1912976.822420__1.822420	821__I9R3W6__DXC16_12455
ERR1912976.822476__1.822476	1160721__R6TAA3__BHW50_03385
ERR1912976.822636__1.822636	39491__A0A396FE96__EUR_00280
ERR1912976.822714__1.822714	28052__R7N9D0__yhaP
ERR1912976.822784__1.822784	246787__A0A0P0GCR8__xynD_3
ERR1912976.822848__1.822848	1262911__R6GZW9__BN557_00833
ERR1912976.822931__1.822931	821__A0A395UNT8__DXD64_15275
ERR1912976.823042__1.823042	28052__R7NEJ4__ERS852451_01746
ERR1912976.823140__1.823140	487174__R5F2W8__HMPREF9448_01730
ERR1912976.823539__1.823539	239935__A0A2N8IV82__CXT99_06735
ERR1912976.823657__1.823657	252393__A0A328TN74__ACZ87_02335
ERR1912976.823638__1.823638	821__I9R3W6__DXC16_12455
ERR1912976.823681__1.823681	1263076__GCA_000437615.1_00109
ERR1912976.823931__1.823931	371601__C3QXN6__ERS852396_01055
ERR1912976.824066__1.824066	823__A0A355XEX9__ERS852560_03521
ERR1912976.824041__1.824041	501571__R8VU40__B5F15_15015
ERR1912976.824217__1.824217	371601__D4WBK5__BN891_3970
ERR1912976.824305__1.824305	820__A0A139KHD8__ERS417307_00569
ERR1912976.824365__1.824365	33038__A0A2N5PPG0__CDL25_06295
ERR1912976.824463__1.824463	33038__A0A2N5Q1T9__ERS852409_01319
ERR1912976.824415__1.824415	1897011__A0A1Q6RDL4__BHW41_05540
ERR1912976.824585__1.824585	329854__R5LZ68__BACINT_01603
ERR1912976.824616__1.824616	301301__A0A395VAR4__yieL
ERR1912976.824764__1.824764	39492__D4JVG7__ERS852540_00946
ERR1912976.824815__1.824815	2292352__A0A374URU2__DXC23_04195
ERR1912976.824994__1.824994	360807__A0A396AF38__RIL183_00781
ERR1912976.825109__1.825109	329854__R7E733__DXD57_00120
ERR1912976.825151__1.825151	33038__F7JUE7__CDL26_12120
ERR1912976.825269__1.825269	745368__A0A1T4Y7W7__SAMN02745178_02825
ERR1912976.825643__1.825643	329854__R5MN53__DXK01_22200
ERR1912976.825713__1.825713	39492__A0A174ZG93__EUBSIR_00254
ERR1912976.825998__1.825998	820__A0A396EUU8__luxQ_3
ERR1912976.826013__1.826013	1160721__R6SUP4__vanY3
ERR1912976.826127__1.826127	165179__A0A3E5EAM5__DXC61_07785
ERR1912976.826132__1.826132	329854__B3CI76__DXD27_20370
ERR1912976.826474__1.826474	1547__H1AMF1__CLORAM_02976
ERR1912976.826522__1.826522	384639__GCA_003096855.1_01624
ERR1912976.826674__1.826674	1262992__R5D733__BN795_00375
ERR1912976.826728__1.826728	28052__R7NAV8__ERS852451_01869
ERR1912976.826832__1.826832	2173__A0A1D2WY02__BK798_00680
ERR1912976.826846__1.826846	821__A0A395VLM8__BvMPK_3650
ERR1912976.826971__1.826971	28052__R5HJU0__ERS852451_00148
ERR1912976.827076__1.827076	165179__D1PDF6__DXB80_12430
ERR1912976.827134__1.827134	33038__A7AYC4__CDL21_13075
ERR1912976.827330__1.827330	328814__GCA_004558275.1_00034
ERR1912976.827379__1.827379	329854__B3CI76__DXD27_20370
ERR1912976.827401__1.827401	1547__H1AGW8__DXB93_02510
ERR1912976.827745__1.827745	301301__G2T207__cph2_5
ERR1912976.827758__1.827758	1150298__R7JL35__ERS852498_02809
ERR1912976.827780__1.827780	292800__G9YVI7__yrrB
ERR1912976.827830__1.827830	821__A0A395UNT8__DXD64_15275
ERR1912976.827888__1.827888	1262989__R6ZAH8__BN815_00636
ERR1912976.828153__1.828153	487174__R5G1E8__DIT83_00510
ERR1912976.828205__1.828205	106588__A6NUL8__BACCAP_01900
ERR1912976.828336__1.828336	1912897__A0A2Z4UAF9__DQQ01_07570
ERR1912976.828410__1.828410	821__A0A0P0LKG6__HMPREF1058_02188
ERR1912976.828788__1.828788	1150298__R7JTH7__ERS852498_00177
ERR1912976.828961__1.828961	371601__F7LYR1__DXD03_13150
ERR1912976.829030__1.829030	165179__R6C330__DXC61_04975
ERR1912976.829065__1.829065	821__C6ZAA5__ERS852556_00403
ERR1912976.829197__1.829197	1297617__A0A0S2W658__IB211_02412
ERR1912976.829246__1.829246	39496__A5Z889__EUBVEN_01929
ERR1912976.829548__1.829548	1263000__R5EGY6__BN466_00973
ERR1912976.829595__1.829595	40519__U2MCQ8__RUMCAL_00556
ERR1912976.829653__1.829653	552398__F4XHM9__HMPREF0866_03133
ERR1912976.829751__1.829751	360807__A0A0M6WC24__ERS852444_00338
ERR1912976.829756__1.829756	33038__F7JUE7__CDL26_12120
ERR1912976.830096__1.830096	33038__A0A2N5PPZ0__CDL27_15150
ERR1912976.830121__1.830121	384639__GCA_003096855.1_01629
ERR1912976.830325__1.830325	821__C6ZAA5__ERS852556_00403
ERR1912976.830407__1.830407	301302__R5UMU6__M72_26821
ERR1912976.830426__1.830426	821__A0A3E4WAR6__DXD64_10735
ERR1912976.830600__1.830600	360807__C0FQD4__codY
ERR1912976.830993__1.830993	33038__A0A396G7U5__CDL21_03845
ERR1912976.831063__1.831063	357276__A0A0K2HF54__HMPREF1063_03537
ERR1912976.831123__1.831123	2137880__A0A316NJ34__DBY21_09630
ERR1912976.831189__1.831189	28052__A0A174K0K8__ERS852451_01224
ERR1912976.831206__1.831206	328814__GCA_004558275.1_00034
ERR1912976.831316__1.831316	853__A0A2J4JL53__CRH10_10795
ERR1912976.831388__1.831388	329854__R5M856__DXD27_09575
ERR1912976.831446__1.831446	1897011__A0A1Q6RGA1__BHW41_02610
ERR1912976.831535__1.831535	39492__D4JQS6__ykoD
ERR1912976.831677__1.831677	821__E5UY21__C800_02204
ERR1912976.831634__1.831634	821__A0A3E4WAR6__DXD64_10735
ERR1912976.831715__1.831715	328814__GCA_004558275.1_00292
ERR1912976.831953__1.831953	823__A0A078S9Y4__M096_1441
ERR1912976.832206__1.832206	2292352__A0A374UIX0__DXC23_12260
ERR1912976.832305__1.832305	28052__A0A174GAR2__mcp4_3
ERR1912976.832350__1.832350	39485__R5ZVC3__ERS852490_00250
ERR1912976.832453__1.832453	1160721__W0U436__BHW50_10710
ERR1912976.832498__1.832498	33038__F7JTF2__CDL22_02335
ERR1912976.832536__1.832536	552398__F4XBY9__HMPREF0866_00900
ERR1912976.832555__1.832555	821__A0A0P0LFP6__C5Z04_13890
ERR1912976.832580__1.832580	360807__A0A0M6X184__ERS852392_03203
ERR1912976.832897__1.832897	821__A0A3E4HP25__SAMN04487923_102450
ERR1912976.832954__1.832954	2292352__A0A374UIX0__DXC23_12260
ERR1912976.833037__1.833037	165179__A0A3E5E7Z8__PREVCOP_06480
ERR1912976.833091__1.833091	329854__A0A3E4IJ77__DXD57_12945
ERR1912976.833230__1.833230	39492__D4JWL2__ERS852540_01201
ERR1912976.833263__1.833263	292800__A0A1C7FRR6__A4U99_16870
ERR1912976.833346__1.833346	821__A0A174AYT0__DXC02_03530
ERR1912976.833428__1.833428	329854__R5M3H6__DXD27_08960
ERR1912976.833617__1.833617	39485__A0A174Z7G5__EUBELI_01168
ERR1912976.833765__1.833765	33038__A0A396GES8__CDL19_08885
ERR1912976.833824__1.833824	328814__GCA_004558275.1_00293
ERR1912976.833978__1.833978	821__A0A174MBW9__SAMN04487923_10272
ERR1912976.834259__1.834259	29361__B6FKH5__CLONEX_00621
ERR1912976.834332__1.834332	360807__A0A1Q6T5B1__ERS852444_03147
ERR1912976.834526__1.834526	165179__A0A3E5A5E5__DXC61_13965
ERR1912976.834558__1.834558	33038__A0A2N5NXH5__CDL27_14300
ERR1912976.834611__1.834611	1160721__W0U8M9__RBI_II00386
ERR1912976.834795__1.834795	33038__A7B057__CDL26_15045
ERR1912976.834843__1.834843	28052__A0A174MSU9__ERS852499_02010
ERR1912976.834854__1.834854	33038__A0A2N5PDA1__C5Y99_06180
ERR1912976.835147__1.835147	29361__B6FQ81__CLONEX_02300
ERR1912976.835237__1.835237	28116__A7M617__SAMN05192582_105025
ERR1912976.835327__1.835327	329854__R5MKT2__DXD57_07820
ERR1912976.835418__1.835418	1160721__W0U8M9__RBI_II00386
ERR1912976.835430__1.835430	74426__infB
ERR1912976.835804__1.835804	821__E5UY21__C800_02204
ERR1912976.835863__1.835863	328814__GCA_004558275.1_00034
ERR1912976.835925__1.835925	1160721__R6T2Y3__RBI_II00189
ERR1912976.836053__1.836053	1547__H1AJU6__DW242_06345
ERR1912976.836086__1.836086	28052__A0A174P635__ERS852499_02418
ERR1912976.836111__1.836111	239935__A0A2N8I390__CXU16_10675
ERR1912976.836115__1.836115	562__A0A376L0A6__CQA14_19985
ERR1912976.836128__1.836128	821__A0A0P0LFP6__C5Z04_13890
ERR1912976.836436__1.836436	292800__A0A174X5U4__B5F52_18190
ERR1912976.836678__1.836678	33039__R6P9Z4__ERS852502_00114
ERR1912976.836703__1.836703	1160721__R6T344__RBI_I00565
ERR1912976.837107__1.837107	562__P46855__PU39_09885
ERR1912976.837160__1.837160	821__A0A0P0M4G3__M099_3092
ERR1912976.837271__1.837271	39485__C4Z0G6__spoIVB
ERR1912976.837315__1.837315	28118__F9Z4Y7__DF785_06945
ERR1912976.837403__1.837403	487174__K0XLC3__HMPREF9448_01065
ERR1912976.837454__1.837454	33038__A7AYC4__CDL21_13075
ERR1912976.837534__1.837534	357276__A0A076ITH2__BSEG_03273
ERR1912976.837540__1.837540	821__A0A0P0LFP6__C5Z04_13890
ERR1912976.837999__1.837999	40519__U2MCQ8__RUMCAL_00556
ERR1912976.838075__1.838075	165179__A0A3E5A554__DXB80_13805
ERR1912976.838190__1.838190	1407493__GeneID:17503257
ERR1912976.838547__1.838547	33038__A0A2N5NVA0__CDL24_11780
ERR1912976.838784__1.838784	40519__U2MCQ8__RUMCAL_00556
ERR1912976.838876__1.838876	329854__R5MD93__DXD27_17140
ERR1912976.839026__1.839026	33043__A0A173WWJ5__ERS852386_00339
ERR1912976.839076__1.839076	1263076__GCA_000437615.1_00180
ERR1912976.839126__1.839126	239935__A0A2N8HTZ8__CXU09_01270
ERR1912976.839237__1.839237	501571__R8VYL0__B5F15_04270
ERR1912976.839277__1.839277	1304__F8LL13__SSALIVM18_08411
ERR1912976.839254__1.839254	1776045__A0A0U5J7K7__BN3456_00132
ERR1912976.839301__1.839301	33038__A0A2N5NNN0__HMPREF1201_02166
ERR1912976.839591__1.839591	360807__C0FPV5__ERS852444_03160
ERR1912976.839608__1.839608	33038__A0A2N5NRJ3__CDL20_13245
ERR1912976.839614__1.839614	360807__C0FPN7__ERS852444_02993
ERR1912976.839695__1.839695	360807__A0A0M6X184__ERS852392_03203
ERR1912976.839814__1.839814	33039__A0A173RPT9__ERS852502_02389
ERR1912976.839934__1.839934	360807__C0FWL1__RIL183_24711
ERR1912976.840067__1.840067	40519__U2MCQ8__RUMCAL_00556
ERR1912976.840126__1.840126	246787__I8V2S2__BACCELL_02524
ERR1912976.840231__1.840231	165179__A0A3E5A6S0__PREVCOP_04351
ERR1912976.840416__1.840416	33038__A7AYC4__CDL21_13075
ERR1912976.840710__1.840710	1547__H1ARQ3__CLORAM_01517
ERR1912976.840794__1.840794	820__A0A1Q6IDS8__chtA
ERR1912976.840921__1.840921	360807__A0A396ADY6__RIL183_17001
ERR1912976.841079__1.841079	28116__A0A3E5HUC8__DHW41_21025
ERR1912976.841102__1.841102	1262921__R5M3E4__BN473_00712
ERR1912976.841227__1.841227	360807__A0A173ZAC7__ROSEINA2194_01522
ERR1912976.841161__1.841161	823__A0A355XN36__DXB14_02385
ERR1912976.841203__1.841203	1262911__R6GI18__BN557_01377
ERR1912976.841386__1.841386	28117__B0MT38__BHV66_05995
ERR1912976.841586__1.841586	357276__A0A0M1W657__HMPREF1064_04629
ERR1912976.841939__1.841939	487174__K0XBH1__DIT83_01445
ERR1912976.842106__1.842106	239935__A0A2N8HL50__CXT98_09135
ERR1912976.842234__1.842234	28052__A0A174JNK0__ERS852451_01116
ERR1912976.842279__1.842279	544645__A0A1U7LBV3__DXC42_12245
ERR1912976.842468__1.842468	501571__R8VZM3__B5F15_11545
ERR1912976.842584__1.842584	671267__R9IB12__C802_00696
ERR1912976.842707__1.842707	40518__R5DU28__DXD86_07960
ERR1912976.842964__1.842964	821__E5UY21__C800_02204
ERR1912976.843170__1.843170	165179__A0A3E5A6S0__PREVCOP_04351
ERR1912976.843241__1.843241	301301__A0A395VA63__sbcC
ERR1912976.843253__1.843253	820__A0A174DZ97__SAMN05444418_101240
ERR1912976.843308__1.843308	821__E5UY21__C800_02204
ERR1912976.843325__1.843325	1660__A7BAZ9__ahcY
ERR1912976.843333__1.843333	821__A0A174NM17__lacZ_6
ERR1912976.843467__1.843467	329854__R5MMK9__DXK01_11815
ERR1912976.843674__1.843674	301301__G2T3Q2__ERS852391_00522
ERR1912976.843768__1.843768	360807__A0A1Q6TAV1__ROSEINA2194_00431
ERR1912976.843963__1.843963	384639__GCA_003096855.1_00972
ERR1912976.843933__1.843933	39492__D4JVC7__yfgF
ERR1912976.843944__1.843944	1263000__R5EC87__BN466_00713
ERR1912976.844020__1.844020	1262743__R5C054__BN727_01980
ERR1912976.844108__1.844108	329854__B3C787__BACINT_00778
ERR1912976.844255__1.844255	33038__A7B5U7__CDL18_11280
ERR1912976.844319__1.844319	39485__C4Z208__ywiB
ERR1912976.844488__1.844488	33038__R5U4Y3__CDL26_04555
ERR1912976.844471__1.844471	821__A0A3E4XY72__NCTC10583_01067
ERR1912976.844508__1.844508	820__A0A3E4W6P0__gmhA
ERR1912976.844544__1.844544	329854__A0A3E4KR00__BACINT_04898
ERR1912976.844607__1.844607	821__A0A0P0M3U7__DXB90_14325
ERR1912976.844831__1.844831	143393__X8K522__ADJ67_06090
ERR1912976.844880__1.844880	143393__X8K522__ADJ67_06090
ERR1912976.844978__1.844978	28052__A0A174M9U3__ERS852451_02548
ERR1912976.845182__1.845182	28116__A7LXT7__HMPREF1070_00356
ERR1912976.845339__1.845339	28132__D9RV83__HMPREF0660_00835
ERR1912976.845460__1.845460	165179__D1PGU8__PREVCOP_06463
ERR1912976.845473__1.845473	1150298__A0A174BC67__ERS852498_00837
ERR1912976.845569__1.845569	1160721__R6TAA3__BHW50_03385
ERR1912976.845588__1.845588	821__A0A396F9T7__M097_3427
ERR1912976.845645__1.845645	301302__A0A0M6W9I4__M72_19871
ERR1912976.845703__1.845703	821__A0A0P0LJ37__DXB82_14270
ERR1912976.846013__1.846013	329854__R5MCJ1__DXD57_00165
ERR1912976.845977__1.845977	88431__A0A3D0EYE9__rafA
ERR1912976.846074__1.846074	1262921__R5LMK9__BN473_01331
ERR1912976.846251__1.846251	820__A0A139JRH8__HMPREF2141_04326
ERR1912976.846262__1.846262	165179__A0A3E5EA43__DXC61_07775
ERR1912976.846330__1.846330	360807__A0A396AFY2__ERS852444_00427
ERR1912976.846507__1.846507	261299__A0A1T4UDY5__SAMN02745147_0451
ERR1912976.846589__1.846589	301302__A0A173SD94__ERS852420_01254
ERR1912976.846839__1.846839	239935__A0A2N8HHY4__DEF40_10850
ERR1912976.846848__1.846848	552398__T5S086__HMPREF0866_01580
ERR1912976.846849__1.846849	33038__A0A2N5PDE5__CDL20_07915
ERR1912976.846938__1.846938	246787__A0A120A2E7__HMPREF1062_06329
ERR1912976.847107__1.847107	821__D4VD59__BHV80_04260
ERR1912976.847152__1.847152	487174__K0WRZ5__HMPREF9448_02826
ERR1912976.847273__1.847273	821__A0A396F598__CUU_3259
ERR1912976.847324__1.847324	1262911__R6GN99__BN557_01784
ERR1912976.847403__1.847403	239935__A0A2N8I791__CXT99_09415
ERR1912976.847458__1.847458	329854__A0A3E4IPA9__BACINT_02342
ERR1912976.847504__1.847504	33038__A0A396G7U5__CDL21_03845
ERR1912976.847641__1.847641	28052__A0A174KBY5__slyD
ERR1912976.847663__1.847663	821__A0A395UNT8__DXD64_15275
ERR1912976.847672__1.847672	329854__A0A3E4KZ82__DXD27_06595
ERR1912976.847693__1.847693	33038__A0A2N5NWR8__CDL18_14140
ERR1912976.847796__1.847796	28052__R7NCP0__ERS852451_00670
ERR1912976.847845__1.847845	33038__A0A396G729__RUMGNA_01796
ERR1912976.847848__1.847848	301301__G2SZJ7__RHOM_00620
ERR1912976.847922__1.847922	33038__A0A2N5NWR8__CDL18_14140
ERR1912976.847988__1.847988	552398__F4XCR9__HMPREF0866_01636
ERR1912976.848354__1.848354	821__A0A396F598__CUU_3259
ERR1912976.848451__1.848451	33038__A0A2N5NRJ3__CDL20_13245
ERR1912976.848825__1.848825	39485__C4Z0K2__ERS852490_00991
ERR1912976.849009__1.849009	487174__K0XKB7__DDY40_03475
ERR1912976.849114__1.849114	28052__A0A174MSU9__ERS852499_02010
ERR1912976.849235__1.849235	165179__A0A3E5EA43__DXC61_07775
ERR1912976.849351__1.849351	671267__R9I7B5__C802_04018
ERR1912976.849581__1.849581	40519__U2MCQ8__RUMCAL_00556
ERR1912976.849952__1.849952	371601__C3QR34__DXD03_22980
ERR1912976.850038__1.850038	487174__K0XBH1__DIT83_01445
ERR1912976.850206__1.850206	165179__D1PHD6__DXC61_03380
ERR1912976.850362__1.850362	357276__I8WFU9__BACDOR_02006
ERR1912976.850585__1.850585	360807__C0FSM3__ROSEINA2194_01739
ERR1912976.850593__1.850593	821__E5UY21__C800_02204
ERR1912976.850659__1.850659	328814__GCA_004558275.1_00075
ERR1912976.850845__1.850845	394340__panF
ERR1912976.850930__1.850930	1263000__R5EGY6__BN466_00973
ERR1912976.850965__1.850965	33038__A0A2N5PIX3__CDL26_14635
ERR1912976.850971__1.850971	821__E5UY21__C800_02204
ERR1912976.851035__1.851035	165179__D1PAV8__DXB80_13055
ERR1912976.851214__1.851214	2292352__A0A374UL63__DXC23_08410
ERR1912976.851275__1.851275	328814__GCA_004558275.1_00292
ERR1912976.851591__1.851591	371601__A0A1H4GP73__B5E50_17960
ERR1912976.851705__1.851705	322505__xre_3
ERR1912976.851734__1.851734	821__A0A395UNT8__DXD64_15275
ERR1912976.851782__1.851782	357276__A0A0K2HFA1__HMPREF1065_02962
ERR1912976.852103__1.852103	2292352__A0A374UKZ5__DXC23_11285
ERR1912976.852055__1.852055	487174__K0X835__DIT83_09510
ERR1912976.852206__1.852206	2108523__A0A2P2FE85__LAWASA_4404
ERR1912976.852151__1.852151	33038__A7AZT7__RUMGNA_00811
ERR1912976.852227__1.852227	28052__A0A174NHE1__spoIIIE
ERR1912976.852238__1.852238	328814__GCA_004558275.1_00296
ERR1912976.852249__1.852249	39485__C4Z058__ERS852492_00130
ERR1912976.852456__1.852456	28118__A0A1Q6IM78__B5F99_09295
ERR1912976.852468__1.852468	33038__A0A2N5P263__CDL19_07490
ERR1912976.852498__1.852498	246787__A0A108T429__BACCELL_00192
ERR1912976.852517__1.852517	1262911__R6GLA5__BN557_01456
ERR1912976.852525__1.852525	292800__A0A174IVH2__zraR_1
ERR1912976.852570__1.852570	208479__A8RW29__DXC96_22580
ERR1912976.852665__1.852665	487174__R5FN40__HMPREF9448_01366
ERR1912976.852750__1.852750	357276__B6VYT9__HMPREF1063_05030
ERR1912976.852772__1.852772	1776045__A0A0U5J7K7__BN3456_00132
ERR1912976.853053__1.853053	165179__A0A3E5A554__DXB80_13805
ERR1912976.853060__1.853060	552398__F4XCQ4__HMPREF0866_01621
ERR1912976.853129__1.853129	820__A7V8C2__ERS852554_01338
ERR1912976.853218__1.853218	487174__K0WX10__DIT83_10030
ERR1912976.853223__1.853223	649756__B0P3X1__DCR88_11540
ERR1912976.853237__1.853237	292800__A0A096DG10__HMPREF9460_01046
ERR1912976.853314__1.853314	239935__R6J5N6__CXT99_10770
ERR1912976.853316__1.853316	301301__A0A395V7P2__ERS852391_05080
ERR1912976.853347__1.853347	821__A0A174MBW9__SAMN04487923_10272
ERR1912976.853368__1.853368	552398__F4XCQ4__HMPREF0866_01621
ERR1912976.853476__1.853476	165179__D1PHC0__PREVCOP_06640
ERR1912976.853576__1.853576	1547__H1AM98__DW242_12225
ERR1912976.853623__1.853623	28052__R7NBF1__yycG_1
ERR1912976.853739__1.853739	28052__A0A174MI15__pleD
ERR1912976.854032__1.854032	820__A0A173XIP7__B5G17_16050
ERR1912976.854033__1.854033	821__A0A174RA14__M099_1655
ERR1912976.854168__1.854168	328814__GCA_004558275.1_00035
ERR1912976.854230__1.854230	360807__C0FVL6__ERS852444_00333
ERR1912976.854277__1.854277	821__C6Z087__DXB90_00750
ERR1912976.854452__1.854452	384639__GCA_003096855.1_01178
ERR1912976.854586__1.854586	33038__A0A2N5NVA1__DXD36_11535
ERR1912976.854609__1.854609	33038__A7B5U7__CDL18_11280
ERR1912976.854794__1.854794	1262824__R6S1J4__BN719_01997
ERR1912976.855044__1.855044	239935__A0A2N8HL50__CXT98_09135
ERR1912976.855199__1.855199	706562__GCA_900112995.1_00569
ERR1912976.855251__1.855251	1262873__R6W6D9__BN605_02180
ERR1912976.855269__1.855269	821__E5UY21__C800_02204
ERR1912976.855338__1.855338	821__A0A396F9T7__M097_3427
ERR1912976.855355__1.855355	821__A0A174NM17__lacZ_6
ERR1912976.855406__1.855406	556259__E5C7J6__BSGG_0472
ERR1912976.855375__1.855375	74426__pflB_2
ERR1912976.855377__1.855377	28116__A0A1Y4V8A3__HMPREF1069_03044
ERR1912976.855498__1.855498	360807__A0A173VD35__suhB
ERR1912976.855636__1.855636	745368__A0A1T4XHM8__SAMN02745178_01848
ERR1912976.855699__1.855699	28052__A0A174NW82__lytR_1
ERR1912976.856212__1.856212	818__A0A3E5HDS4__BJP75_002620
ERR1912976.856232__1.856232	165179__R6PNJ9__PREVCOP_04730
ERR1912976.856325__1.856325	28116__C3QSX8__SAMN05444282_101331
ERR1912976.856342__1.856342	39492__D4JQS6__ykoD
ERR1912976.856432__1.856432	821__A0A0P0L8F8__ERS852509_03705
ERR1912976.856540__1.856540	33038__A0A2N5NRF9__tetC
ERR1912976.856649__1.856649	301301__A0A174GNJ2__RHOM_05610
ERR1912976.856742__1.856742	33038__A0A3E4K696__HMPREF1201_01836
ERR1912976.856746__1.856746	853__A0A173T6P2__DWZ46_14595
ERR1912976.856780__1.856780	39485__C4Z0G6__spoIVB
ERR1912976.856851__1.856851	821__A0A174MBW9__SAMN04487923_10272
ERR1912976.857415__1.857415	821__A6KZK3__ERS852457_04265
ERR1912976.857679__1.857679	360807__A0A173WYK2__ROSEINA2194_02795
ERR1912976.857775__1.857775	418240__C6JFI6__ERS852523_01129
ERR1912976.857921__1.857921	1685__A0A3D8UEL2__DRBB29_0129
ERR1912976.857987__1.857987	39485__A0A174YVS4__EUBELI_00620
ERR1912976.858103__1.858103	360807__A0A1Q6T326__appA_1
ERR1912976.858277__1.858277	329854__R5LW55__DXD57_21020
ERR1912976.858395__1.858395	39485__A0A174YMI9__cph2_5
ERR1912976.858414__1.858414	329854__B3CIE6__DXD27_22690
ERR1912976.858473__1.858473	2173__A0A1D2WVW7__Msm_0828
ERR1912976.858474__1.858474	329854__A0A3E4KR00__BACINT_04898
ERR1912976.858476__1.858476	821__A0A0P0LKG6__HMPREF1058_02188
ERR1912976.858604__1.858604	301301__A0A395V957__RHOM_14115
ERR1912976.858641__1.858641	31971__R7G7L4__EUBDOL_00171
ERR1912976.858683__1.858683	329854__R5MMK9__DXK01_11815
ERR1912976.858796__1.858796	360807__C0FPV8__RIL183_29891
ERR1912976.858890__1.858890	626937__A0A136Q428__A5N82_04145
ERR1912976.858941__1.858941	487174__K0WYI1__DDY40_08675
ERR1912976.859044__1.859044	1897011__A0A1Q6RE52__BHW41_04690
ERR1912976.859093__1.859093	301302__R5UMB9__M72_25011
ERR1912976.859296__1.859296	360807__A0A173WJE3__mcp4_4
ERR1912976.859323__1.859323	28117__B0MWP2__ALIPUT_01468
ERR1912976.859565__1.859565	820__A0A174G065__DXB62_08975
ERR1912976.859562__1.859562	1150298__A0A174BP05__murAA
ERR1912976.859728__1.859728	39492__D4JVC7__yfgF
ERR1912976.859827__1.859827	821__A6L0C7__ERS852556_03520
